,Unnamed: 0,Column,imdb_title_id,title,year,genre,duration,country,language,director,production_company,budget,usa_gross_income,worlwide_gross_income,Real GDP (trillions $),GDP Growth Rate %,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Sum_production_company_income,Sum_Director_income
97,712,712,tt0114614,Tank Girl,1995,"Action, Comedy, Sci-Fi",104,"USA, UK",English,Rachel Talalay,Trilogy Entertainment Group,25000000,4064495,4064495,10.63,2.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4064495,34872033
98,436,436,tt0107969,Rising Sun,1993,"Action, Crime, Drama",125,USA,"English, Japanese",Philip Kaufman,Twentieth Century Fox,35000000,63179523,107198790,9.952,2.8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,107198790
99,2111,2111,tt0315297,Twisted,2004,"Crime, Drama, Mystery",97,"Germany, USA","English, Italian, Spanish",Philip Kaufman,Paramount Pictures,50000000,25198598,40954603,14.406,3.8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1123794079,107198790
100,1502,1502,tt0180073,Quills,2000,"Biography, Drama",124,"UK, Germany, USA","English, Latin",Philip Kaufman,Fox Searchlight Pictures,13500000,7065332,17989227,13.130999999999998,4.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,329398046,107198790
101,440,440,tt0107985,Rookie of the Year,1993,"Comedy, Family, Fantasy",103,USA,English,Daniel Stern,Twentieth Century Fox,10000000,53615089,56500758,9.952,2.8,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2789968301,56500758
102,476,476,tt0109190,Baby's Day Out,1994,"Adventure, Comedy, Crime",99,USA,English,Patrick Read Johnson,Twentieth Century Fox,48000000,16827402,16827402,10.352,4.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,16827402
103,83,83,tt0100666,Spaced Invaders,1990,"Adventure, Comedy, Sci-Fi",100,USA,English,Patrick Read Johnson,Silver Screen Partners IV,3000000,15369573,15369573,9.366,1.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27931461,16827402
104,477,477,tt0109198,Bad Girls,1994,"Action, Adventure, Romance",99,USA,"English, Spanish",Jonathan Kaplan,Twentieth Century Fox,25000000,15240435,15240435,10.352,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2789968301,15240435
105,262,262,tt0104765,Love Field,1992,Drama,105,USA,English,Jonathan Kaplan,Orion Pictures,18000000,1014726,1014726,9.685,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,191502426,15240435
106,1110,1110,tt0120620,Brokedown Palace,1999,"Drama, Mystery, Thriller",100,USA,"English, Thai",Jonathan Kaplan,Fox 2000 Pictures,25000000,10115013,10115013,12.611,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,609016565,15240435
107,557,557,tt0110759,PCU,1994,Comedy,79,USA,English,Hart Bochner,Twentieth Century Fox,8000000,4330020,4330020,10.352,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,4330020
108,558,558,tt0110763,The Pagemaster,1994,"Animation, Adventure, Comedy",80,USA,English,"Pixote Hunt, Joe Johnston",Twentieth Century Fox,27000000,13670688,13670688,10.352,4.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,13670688
109,592,592,tt0111503,True Lies,1994,"Action, Comedy, Thriller",141,USA,"English, French, Arabic, German",James Cameron,Twentieth Century Fox,115000000,146282411,378882411,10.352,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2789968301,2789968301
110,1074,1074,tt0120338,Titanic,1997,"Drama, Romance",194,USA,"English, Swedish, Italian",James Cameron,Twentieth Century Fox,200000000,659363944,2187463944,11.522,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2789968301,2789968301
111,3126,3126,tt0499549,Avatar,2009,"Action, Adventure, Fantasy",162,USA,"English, Spanish",James Cameron,Twentieth Century Fox,237000000,760507625,2789968301,15.209,-2.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2789968301,2789968301
112,199,199,tt0103064,Terminator 2: Judgment Day,1991,"Action, Sci-Fi",137,USA,"English, Spanish",James Cameron,Carolco Pictures,102000000,205881154,520884847,9.355,-0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,520884847,2789968301
113,665,665,tt0113552,Kiss of Death,1995,"Action, Crime, Thriller",101,USA,English,Barbet Schroeder,Twentieth Century Fox,40000000,14942422,14942422,10.63,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2789968301,56714147
114,300,300,tt0105414,Single White Female,1992,"Drama, Thriller",107,USA,English,Barbet Schroeder,Columbia Pictures,16000000,48017402,48017402,9.685,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1131845802,56714147
115,1843,1843,tt0264935,Murder by Numbers,2002,"Crime, Mystery, Thriller",115,USA,English,Barbet Schroeder,Warner Bros.,50000000,31945749,56714147,13.493,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1341932398,56714147
116,742,742,tt0115645,Before and After,1996,"Crime, Drama, Mystery",108,USA,English,Barbet Schroeder,Caravan Pictures,35000000,8797839,8797839,11.031,3.8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,164839294,56714147
117,939,939,tt0118966,Desperate Measures,1998,"Action, Crime, Drama",100,USA,English,Barbet Schroeder,Mandalay Entertainment,50000000,13806137,13806137,12.038,4.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131457682,56714147
118,674,674,tt0113820,Mighty Morphin Power Rangers: The Movie,1995,"Action, Adventure, Family",95,"USA, Japan, Australia, New Zealand",English,Bryan Spicer,Twentieth Century Fox,15000000,38187431,66433194,10.63,2.7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,66433194
119,961,961,tt0119142,For Richer or Poorer,1997,Comedy,115,USA,English,Bryan Spicer,Universal Pictures,35000000,31642995,32748995,11.522,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,66433194
120,1010,1010,tt0119640,McHale's Navy,1997,"Action, Comedy",108,USA,English,Bryan Spicer,Sheinberg Productions,31190000,4529843,4529843,11.522,4.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529843,66433194
121,726,726,tt0114885,Waiting to Exhale,1995,"Comedy, Drama, Romance",124,USA,English,Forest Whitaker,Twentieth Century Fox,16000000,67052156,81452156,10.63,2.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2789968301,81471882
122,981,981,tt0119313,Hope Floats,1998,"Drama, Romance",114,USA,English,Forest Whitaker,Twentieth Century Fox,30000000,60053195,81471882,12.038,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2789968301,81471882
123,2336,2336,tt0361620,First Daughter,2004,"Comedy, Drama, Romance",106,USA,"English, French",Forest Whitaker,Regency Enterprises,30000000,9055921,10592180,14.406,3.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,532950503,81471882
124,727,727,tt0114887,A Walk in the Clouds,1995,"Drama, Romance",102,"USA, Mexico",English,Alfonso Arau,Twentieth Century Fox,20000000,50008143,50008143,10.63,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2789968301,50008143
125,752,752,tt0115759,Broken Arrow,1996,"Action, Adventure, Thriller",108,USA,English,John Woo,Twentieth Century Fox,50000000,70770147,150270147,11.031,3.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2789968301,546388105
126,1153,1153,tt0120755,Mission: Impossible II,2000,"Action, Adventure, Thriller",123,"USA, Germany",English,John Woo,Paramount Pictures,125000000,215409889,546388105,13.130999999999998,4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1123794079,546388105
127,2238,2238,tt0338337,Paycheck,2003,"Action, Mystery, Sci-Fi",119,"USA, Canada",English,John Woo,Paramount Pictures,60000000,53790451,96269812,13.879,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1123794079,546388105
128,378,378,tt0107076,Hard Target,1993,"Action, Adventure, Drama",97,USA,"English, French",John Woo,Universal Pictures,18000000,32589677,74189677,9.952,2.8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670400637,546388105
129,1748,1748,tt0245562,Windtalkers,2002,"Action, Drama, War",134,USA,"English, Navajo, Japanese",John Woo,Metro-Goldwyn-Mayer (MGM),115000000,40914068,77628265,13.493,1.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1017003568,546388105
130,953,953,tt0119094,Face/Off,1997,"Action, Crime, Sci-Fi",138,USA,"English, Latin",John Woo,Permut Presentations,80000000,112276146,245676146,11.522,4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,245676146,546388105
131,765,765,tt0115988,The Crucible,1996,"Drama, History",124,USA,English,Nicholas Hytner,Twentieth Century Fox,25000000,7343114,7343114,11.031,3.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2789968301,46905889
132,1160,1160,tt0120772,The Object of My Affection,1998,"Comedy, Drama, Romance",111,USA,English,Nicholas Hytner,Twentieth Century Fox,15000000,29187243,46905889,12.038,4.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2789968301,46905889
133,1632,1632,tt0210616,Center Stage,2000,"Drama, Music, Romance",115,USA,English,Nicholas Hytner,Columbia Pictures,29000000,17200925,26385941,13.130999999999998,4.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1131845802,46905889
134,770,770,tt0116130,Down Periscope,1996,Comedy,92,USA,English,David S. Ward,Twentieth Century Fox,31000000,25785603,37553752,11.031,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,37553752
135,543,543,tt0110442,Major League II,1994,"Comedy, Sport",105,USA,English,David S. Ward,Warner Bros.,25000000,30626182,30626182,10.352,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1341932398,37553752
136,433,433,tt0107889,The Program,1993,"Action, Drama, Romance",112,USA,"English, German",David S. Ward,Touchstone Pictures,15000000,23032565,23032565,9.952,2.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,553709788,37553752
137,809,809,tt0116629,Independence Day,1996,"Action, Adventure, Sci-Fi",145,USA,English,Roland Emmerich,Twentieth Century Fox,75000000,306169268,817400891,11.031,3.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2789968301,817400891
138,2142,2142,tt0319262,The Day After Tomorrow,2004,"Action, Adventure, Sci-Fi",124,USA,"English, Japanese, French, Arabic",Roland Emmerich,Twentieth Century Fox,125000000,186740799,542771772,14.406,3.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2789968301,817400891
139,4217,4217,tt1628841,Independence Day: Resurgence,2016,"Action, Adventure, Sci-Fi",120,USA,"English, Mandarin",Roland Emmerich,Twentieth Century Fox,165000000,103144286,389681935,17.689,1.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2789968301,817400891
140,1543,1543,tt0187393,The Patriot,2000,"Action, Drama, History",165,"USA, Germany",English,Roland Emmerich,Columbia Pictures,110000000,113330342,215294342,13.130999999999998,4.1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1131845802,817400891
141,3722,3722,tt1190080,2012,2009,"Action, Adventure, Sci-Fi",158,USA,"English, French, Tibetan, Mandarin, Russian, Hindi, Portuguese, Latin, Italian, Spanish",Roland Emmerich,Columbia Pictures,200000000,166112167,788550900,15.209,-2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1131845802,817400891
142,4093,4093,tt1521197,Anonymous,2011,"Drama, Thriller",130,"UK, Germany, USA","English, French, Italian, Greek, Ancient (to 1453)",Roland Emmerich,Columbia Pictures,30000000,4463292,15395087,15.841,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1131845802,817400891
143,4681,4681,tt2334879,White House Down,2013,"Action, Drama, Thriller",131,USA,English,Roland Emmerich,Columbia Pictures,150000000,73103784,205366737,16.495,1.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1131845802,817400891
144,2833,2833,tt0443649,"10,000 BC",2008,"Action, Adventure, Drama",109,"USA, South Africa",English,Roland Emmerich,Warner Bros.,105000000,94784201,269784201,15.605,-0.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,817400891
145,584,584,tt0111282,Stargate,1994,"Action, Adventure, Sci-Fi",116,"USA, France","English, Norwegian, Swedish, Egyptian (Ancient), Arabic",Roland Emmerich,Canal+,55000000,71567262,196567262,10.352,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,196567262,817400891
146,318,318,tt0105698,Universal Soldier,1992,"Action, Sci-Fi",102,USA,English,Roland Emmerich,StudioCanal,23000000,36299898,36299898,9.685,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,268047808,817400891
147,1131,1131,tt0120685,Godzilla,1998,"Action, Sci-Fi, Thriller",139,"USA, Japan","English, French, Japanese, Russian, Spanish",Roland Emmerich,Centropolis Film Productions,130000000,136314294,379014294,12.038,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,379014294,817400891
148,4881,4881,tt3018070,Stonewall,2015,"Drama, History",129,USA,English,Roland Emmerich,Centropolis Entertainment,13500000,187674,292669,17.404,2.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,292669,817400891
149,5336,5336,tt6924650,Midway,2019,"Action, Drama, History",138,"China, USA",English,Roland Emmerich,AGC Studios,100000000,26390773,45002771,19.073,2.3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,45002771,817400891
150,900,900,tt0118589,Glitter,2001,"Drama, Music, Romance",104,USA,English,Vondie Curtis-Hall,Twentieth Century Fox,22000000,4274407,5271666,13.262,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2789968301,5271666
151,904,904,tt0118617,Anastasia,1997,"Animation, Adventure, Drama",94,USA,"English, Russian, French","Don Bluth, Gary Goldman",Twentieth Century Fox,50000000,58406347,139804348,11.522,4.4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,139804348
152,688,688,tt0114108,The Pebble and the Penguin,1995,"Animation, Adventure, Comedy",74,"Ireland, USA",English,"Don Bluth, Gary Goldman",Metro-Goldwyn-Mayer (MGM),28000000,3983912,3983912,10.63,2.7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017003568,139804348
153,181,181,tt0102802,Rock-A-Doodle,1991,"Animation, Adventure, Comedy",77,"Ireland, UK, USA",English,"Don Bluth, Gary Goldman",Goldcrest Films International,18000000,11657385,11657385,9.355,-0.1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11657385,139804348
154,590,590,tt0111419,Thumbelina,1994,"Animation, Family, Fantasy",86,"Ireland, USA, Canada, UK, Denmark, Spain, Poland, Hungary",English,"Don Bluth, Gary Goldman",Don Bluth,28000000,11373501,11373501,10.352,4.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11373501,139804348
155,1201,1201,tt0120913,Titan A.E.,2000,"Animation, Action, Adventure",94,USA,"English, Mandarin","Don Bluth, Gary Goldman",David Kirschner Productions,75000000,22753426,36754634,13.130999999999998,4.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36754634,139804348
156,924,924,tt0118798,Bulworth,1998,"Comedy, Drama, Romance",108,USA,English,Warren Beatty,Twentieth Century Fox,30000000,26528185,29202884,12.038,4.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2789968301,162738726
157,23,23,tt0099422,Dick Tracy,1990,"Action, Comedy, Crime",105,USA,English,Warren Beatty,Touchstone Pictures,47000000,103738726,162738726,9.366,1.9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553709788,162738726
158,4499,4499,tt1974420,Rules Don't Apply,2016,"Comedy, Drama, Romance",127,USA,English,Warren Beatty,New Regency Pictures,25000000,3652206,3885342,17.689,1.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127037114,162738726
159,942,942,tt0118998,Doctor Dolittle,1998,"Comedy, Family, Fantasy",85,USA,English,Betty Thomas,Twentieth Century Fox,71500000,144156605,294456605,12.038,4.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2789968301,443140005
160,2918,2918,tt0455967,John Tucker Must Die,2006,"Comedy, Romance",89,"USA, Canada","English, Japanese",Betty Thomas,Twentieth Century Fox,18000000,41011711,68824550,15.338,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2789968301,443140005
161,612,612,tt0112572,The Brady Bunch Movie,1995,Comedy,90,USA,English,Betty Thomas,Paramount Pictures,12000000,46576136,46576136,10.63,2.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123794079,443140005
162,1042,1042,tt0119951,Private Parts,1997,"Biography, Comedy, Drama",109,USA,English,Betty Thomas,Paramount Pictures,28000000,41230799,41230799,11.522,4.4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1123794079,443140005
163,1560,1560,tt0191754,28 Days,2000,"Comedy, Drama",103,USA,English,Betty Thomas,Columbia Pictures,43000000,37170488,62198945,13.130999999999998,4.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1131845802,443140005
164,2025,2025,tt0297181,I Spy,2002,"Action, Adventure, Comedy",97,"USA, Hungary","English, Hungarian, Russian",Betty Thomas,Columbia Pictures,70000000,33561137,50732945,13.493,1.7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131845802,443140005
165,3794,3794,tt1231580,Alvin and the Chipmunks: The Squeakquel,2009,"Animation, Comedy, Family",88,USA,"English, French",Betty Thomas,Fox 2000 Pictures,75000000,219614612,443140005,15.209,-2.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,609016565,443140005
166,978,978,tt0119303,Home Alone 3,1997,"Comedy, Crime, Family",102,USA,"English, Polish",Raja Gosnell,Twentieth Century Fox,32000000,30882515,79082515,11.522,4.4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,563749323
167,1621,1621,tt0208003,Big Momma's House,2000,"Action, Comedy, Crime",99,"Germany, USA",English,Raja Gosnell,Twentieth Century Fox,30000000,117559438,173959438,13.130999999999998,4.1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,563749323
168,2823,2823,tt0443295,"Yours, Mine & Ours",2005,"Comedy, Family, Fantasy",88,USA,English,Raja Gosnell,Paramount Pictures,45000000,53412862,72028752,14.913,3.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1123794079,563749323
169,2997,2997,tt0472181,The Smurfs,2011,"Animation, Adventure, Comedy",103,"USA, Belgium, Canada",English,Raja Gosnell,Columbia Pictures,110000000,142614158,563749323,15.841,1.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131845802,563749323
170,4532,4532,tt2017020,The Smurfs 2,2013,"Animation, Adventure, Comedy",105,"USA, France, Canada, Belgium","English, French",Raja Gosnell,Columbia Pictures,105000000,71017784,347545360,16.495,1.8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131845802,563749323
171,1870,1870,tt0267913,Scooby-Doo,2002,"Adventure, Comedy, Family",86,"USA, Australia",English,Raja Gosnell,Warner Bros.,84000000,153294164,275650703,13.493,1.7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,563749323
172,2199,2199,tt0331632,Scooby-Doo 2: Monsters Unleashed,2004,"Adventure, Comedy, Family",93,"USA, Canada",English,Raja Gosnell,Warner Bros.,80000000,84216833,181216833,14.406,3.8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,563749323
173,1360,1360,tt0151738,Never Been Kissed,1999,"Comedy, Drama, Romance",107,USA,English,Raja Gosnell,Fox 2000 Pictures,25000000,55474756,84565230,12.611,4.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,609016565,563749323
174,3497,3497,tt1014775,Beverly Hills Chihuahua,2008,"Adventure, Comedy, Drama",91,"USA, Mexico",English,Raja Gosnell,Mandeville Films,20000000,94514402,149281606,15.605,-0.1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1263521126,563749323
175,5249,5249,tt5691024,Show Dogs,2018,"Adventure, Comedy, Family",92,"UK, USA",English,Raja Gosnell,Open Road Films (II),5500000,17857020,39156854,18.638,2.9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77278331,563749323
176,1031,1031,tt0119848,Out to Sea,1997,"Comedy, Romance",106,USA,"English, Italian, Japanese, Spanish",Martha Coolidge,Twentieth Century Fox,33000000,29022252,30716901,11.522,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2789968301,37666766
177,177,177,tt0102753,Rambling Rose,1991,Drama,112,USA,English,Martha Coolidge,Carolco Pictures,7500000,6266621,6266621,9.355,-0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,520884847,37666766
178,400,400,tt0107443,Lost in Yonkers,1993,"Comedy, Drama",114,USA,English,Martha Coolidge,Columbia Pictures,15000000,9285189,9285189,9.952,2.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1131845802,37666766
179,714,714,tt0114663,Three Wishes,1995,"Drama, Fantasy",115,USA,English,Martha Coolidge,Rysher Entertainment,10000000,7027517,7027517,10.63,2.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25023434,37666766
180,2222,2222,tt0337697,The Prince & Me,2004,"Comedy, Family, Romance",111,"USA, Czech Republic","English, Danish, German",Martha Coolidge,Lions Gate Films,22000000,28176497,37666766,14.406,3.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63368939,37666766
181,1079,1079,tt0120389,Turbo: A Power Rangers Movie,1997,"Action, Adventure, Family",99,"USA, Japan",English,"Shuki Levy, David Winning",Twentieth Century Fox,8000000,8363899,9615840,11.522,4.4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,9615840
182,1085,1085,tt0120461,Volcano,1997,"Action, Drama, Sci-Fi",104,USA,"English, Spanish, German",Mick Jackson,Twentieth Century Fox,90000000,49323468,122823468,11.522,4.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2789968301,411006740
183,489,489,tt0109443,Clean Slate,1994,"Comedy, Mystery",107,USA,English,Mick Jackson,Metro-Goldwyn-Mayer (MGM),18000000,7355425,7355425,10.352,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1017003568,411006740
184,215,215,tt0103855,The Bodyguard,1992,"Drama, Music, Romance",129,USA,English,Mick Jackson,Kasdan Pictures,25000000,122006740,411006740,9.685,3.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,411006740,411006740
185,1941,1941,tt0280674,The First $20 Million Is Always the Hardest,2002,Comedy,105,USA,English,Mick Jackson,Ocean Pictures,17000000,5491,5491,13.493,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5491,411006740
186,5138,5138,tt4645330,Denial,2016,"Biography, Drama",109,"UK, USA","English, German, Hebrew",Mick Jackson,BBC Films,10000000,4073489,7994527,17.689,1.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68968688,411006740
187,1113,1113,tt0120631,EverAfter,1998,"Comedy, Drama, Romance",121,USA,English,Andy Tennant,Twentieth Century Fox,26000000,65705771,98005666,12.038,4.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2789968301,368015934
188,960,960,tt0119141,Fools Rush In,1997,"Comedy, Drama, Romance",109,USA,"English, Spanish",Andy Tennant,Columbia Pictures,20000000,29481428,29481428,11.522,4.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1131845802,368015934
189,2506,2506,tt0386588,Hitch,2005,"Comedy, Romance",118,USA,English,Andy Tennant,Columbia Pictures,70000000,179495555,368015934,14.913,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1131845802,368015934
190,3537,3537,tt1038919,The Bounty Hunter,2010,"Action, Comedy, Romance",110,USA,"English, Ukrainian",Andy Tennant,Columbia Pictures,40000000,67061228,136333522,15.599,2.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1131845802,368015934
191,3160,3160,tt0770752,Fool's Gold,2008,"Action, Adventure, Comedy",112,USA,English,Andy Tennant,Warner Bros.,70000000,70231041,111231041,15.605,-0.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341932398,368015934
192,1805,1805,tt0256415,Sweet Home Alabama,2002,"Comedy, Romance",108,USA,English,Andy Tennant,Touchstone Pictures,30000000,127223418,180622424,13.493,1.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,553709788,368015934
193,1450,1450,tt0166485,Anna and the King,1999,"Drama, History, Romance",148,USA,"English, Thai, French",Andy Tennant,Fox 2000 Pictures,92000000,39263420,113996937,12.611,4.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,609016565,368015934
194,4250,4250,tt1655461,Wild Oats,2016,"Action, Adventure, Comedy",86,"Germany, USA","English, Spanish, German",Andy Tennant,Wild Pictures,10000000,40598,247949,17.689,1.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247949,368015934
195,1124,1124,tt0120667,Fantastic Four,2005,"Action, Adventure, Fantasy",106,"USA, Germany",English,Tim Story,Twentieth Century Fox,100000000,154696080,330120875,14.913,3.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2789968301,330120875
196,2122,2122,tt0316732,Taxi,2004,"Action, Comedy, Crime",97,"USA, France","English, Portuguese, Spanish",Tim Story,Twentieth Century Fox,25000000,36879320,69372109,14.406,3.8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789968301,330120875
