,year,duration,budget,usa_gross_income,worldwide_gross_income,Real GDP (trillions $),GDP Growth Rate %,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Sum_production_company_income,Sum_Director_income,Director_movies,Production_company_movies,avg Director revenue,avg Studio revenue,Classification
89,2017,116.0,50000000.0,81903458.0,179769457.0,18.108,2.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,1030314141.0,20.0,187.0,51515707.05,139498415.05,1.0
90,2000,120.0,15000000.0,33772838.0,40863718.0,13.130999999999998,4.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,40863718.0,1.0,187.0,40863718.0,2789968301.0,1.0
91,2001,127.0,50000000.0,57386607.0,184928135.0,13.262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,353641895.0,4.0,187.0,88410473.75,697492075.25,1.0
92,2008,165.0,130000000.0,49554002.0,211368784.0,15.605,-0.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,353641895.0,4.0,187.0,88410473.75,697492075.25,0.0
93,2000,93.0,48000000.0,37886980.0,90383208.0,13.130999999999998,4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,176885658.0,7.0,187.0,25269379.714285713,398566900.14285713,0.0
94,2001,95.0,25000000.0,5520393.0,12320393.0,13.262,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,287553595.0,3.0,187.0,95851198.33333333,929989433.6666666,0.0
95,2001,87.0,70000000.0,112952899.0,176104344.0,13.262,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,183293131.0,7.0,187.0,26184733.0,398566900.14285713,1.0
96,2005,86.0,33100000.0,16809014.0,17492014.0,14.913,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2789968301.0,183293131.0,7.0,187.0,26184733.0,398566900.14285713,0.0
97,2002,81.0,10000000.0,16037962.0,16994625.0,13.493,1.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,212385533.0,4.0,187.0,53096383.25,697492075.25,0.0
98,2000,83.0,13000000.0,46729800.0,73180723.0,13.130999999999998,4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,73180723.0,3.0,187.0,24393574.333333332,929989433.6666666,1.0
99,2002,115.0,42000000.0,41543917.0,63781810.0,13.493,1.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,63781810.0,4.0,187.0,15945452.5,697492075.25,0.0
100,2001,95.0,50000000.0,33426971.0,39976235.0,13.262,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,53478166.0,2.0,187.0,26739083.0,1394984150.5,0.0
101,2002,81.0,59000000.0,176387405.0,383257136.0,13.493,1.7,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,383257136.0,2.0,187.0,191628568.0,1394984150.5,1.0
102,2001,98.0,25000000.0,36845124.0,64437847.0,13.262,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,64437847.0,1.0,187.0,64437847.0,2789968301.0,1.0
103,2002,85.0,10000000.0,28564995.0,34411240.0,13.493,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2789968301.0,126809881.0,2.0,187.0,63404940.5,1394984150.5,1.0
104,2005,101.0,30000000.0,51100486.0,126809881.0,14.913,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,126809881.0,2.0,187.0,63404940.5,1394984150.5,1.0
105,2003,102.0,38000000.0,7660806.0,11560806.0,13.879000000000001,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2789968301.0,161626121.0,5.0,187.0,32325224.2,557993660.2,0.0
106,2003,95.0,18000000.0,56127162.0,101564935.0,13.879000000000001,2.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,574480841.0,11.0,187.0,52225531.0,253633481.9090909,1.0
107,2003,98.0,40000000.0,138614544.0,190538630.0,13.879000000000001,2.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,574480841.0,11.0,187.0,52225531.0,253633481.9090909,1.0
108,2006,108.0,110000000.0,250863268.0,574480841.0,15.338,2.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,574480841.0,11.0,187.0,52225531.0,253633481.9090909,1.0
109,2009,105.0,150000000.0,177243721.0,413106170.0,15.209000000000001,-2.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,574480841.0,11.0,187.0,52225531.0,253633481.9090909,1.0
110,2010,88.0,55000000.0,98711404.0,152263880.0,15.599,2.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,574480841.0,11.0,187.0,52225531.0,253633481.9090909,1.0
111,2013,119.0,58000000.0,44672764.0,93492844.0,16.495,1.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,574480841.0,11.0,187.0,52225531.0,253633481.9090909,0.0
112,2014,98.0,127000000.0,113746621.0,363204635.0,16.912,2.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,574480841.0,11.0,187.0,52225531.0,253633481.9090909,1.0
113,2002,99.0,47000000.0,14973382.0,30002758.0,13.493,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,450717150.0,25.0,187.0,18028686.0,111598732.04,0.0
114,2003,138.0,150000000.0,93927920.0,210327920.0,13.879000000000001,2.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,264118201.0,4.0,187.0,66029550.25,697492075.25,0.0
115,2005,106.0,14000000.0,32647042.0,33589427.0,14.913,3.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,154906693.0,7.0,187.0,22129527.57142857,398566900.14285713,1.0
116,2005,144.0,130000000.0,47398413.0,211652051.0,14.913,3.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,630161890.0,18.0,187.0,35008993.88888889,154998238.94444445,0.0
117,2012,124.0,130000000.0,126477084.0,403354469.0,16.197,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,630161890.0,18.0,187.0,35008993.88888889,154998238.94444445,1.0
118,2017,122.0,97000000.0,74262031.0,240891763.0,18.108,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2789968301.0,630161890.0,18.0,187.0,35008993.88888889,154998238.94444445,1.0
119,2015,144.0,108000000.0,228433663.0,630161890.0,17.404,2.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,630161890.0,18.0,187.0,35008993.88888889,154998238.94444445,1.0
120,2007,128.0,110000000.0,134529403.0,383531464.0,15.626,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2789968301.0,383531464.0,4.0,187.0,95882866.0,697492075.25,1.0
121,2004,84.0,20000000.0,15714234.0,16796512.0,14.405999999999999,3.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,16796512.0,1.0,187.0,16796512.0,2789968301.0,0.0
122,2004,115.0,120000000.0,144801023.0,347198023.0,14.405999999999999,3.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,347198023.0,5.0,187.0,69439604.6,557993660.2,1.0
123,2004,80.0,50000000.0,75369589.0,198964901.0,14.405999999999999,3.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,198964901.0,4.0,187.0,49741225.25,697492075.25,1.0
124,2013,114.0,90000000.0,58236838.0,188133322.0,16.495,1.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,188133322.0,6.0,187.0,31355553.666666668,464994716.8333333,1.0
125,2004,110.0,30000000.0,14470947.0,14615099.0,14.405999999999999,3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,212742720.0,8.0,187.0,26592840.0,348746037.625,0.0
126,2004,92.0,20000000.0,114326736.0,167722310.0,14.405999999999999,3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2789968301.0,304868961.0,4.0,187.0,76217240.25,697492075.25,1.0
127,2004,101.0,60000000.0,80282231.0,172544654.0,14.405999999999999,3.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,312242626.0,11.0,187.0,28385693.272727273,253633481.9090909,1.0
128,2006,104.0,210000000.0,234362462.0,459256008.0,15.338,2.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,459256008.0,10.0,187.0,45925600.8,278996830.1,1.0
129,2004,93.0,26000000.0,48116322.0,48551322.0,14.405999999999999,3.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,368744044.0,2.0,187.0,184372022.0,1394984150.5,0.0
130,2006,92.0,20000000.0,18844784.0,22164661.0,15.338,2.9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,22164661.0,1.0,187.0,22164661.0,2789968301.0,0.0
131,2006,99.0,40000000.0,70165972.0,138259062.0,15.338,2.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,138259062.0,5.0,187.0,27651812.4,557993660.2,1.0
132,2010,117.0,110000000.0,77222099.0,177238796.0,15.599,2.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2789968301.0,177238796.0,5.0,187.0,35447759.2,557993660.2,0.0
133,2009,87.0,40000000.0,21002919.0,46471023.0,15.209000000000001,-2.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,172936941.0,8.0,187.0,21617117.625,348746037.625,0.0
134,2019,122.0,170000000.0,85710210.0,404852543.0,19.073,2.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,404852543.0,13.0,187.0,31142503.307692308,214612946.23076922,1.0
135,2006,108.0,60000000.0,36280697.0,77920346.0,15.338,2.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2789968301.0,207725639.0,2.0,187.0,103862819.5,1394984150.5,0.0
136,2008,104.0,30000000.0,20982478.0,68369434.0,15.605,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,68369434.0,1.0,187.0,68369434.0,2789968301.0,1.0
137,2007,99.0,45000000.0,10232081.0,30822861.0,15.626,1.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,107362708.0,4.0,187.0,26840677.0,697492075.25,0.0
138,2005,94.0,60000000.0,82571173.0,129181830.0,14.913,3.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,212874864.0,9.0,187.0,23652762.666666668,309996477.8888889,1.0
139,2006,82.0,60000000.0,28426747.0,141702264.0,15.338,2.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,361336633.0,5.0,187.0,72267326.6,557993660.2,1.0
140,2009,107.0,150000000.0,179883157.0,373062864.0,15.209000000000001,-2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,373062864.0,3.0,187.0,124354288.0,929989433.6666666,1.0
141,2007,87.0,75000000.0,183135014.0,527071022.0,15.626,1.9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,527071022.0,1.0,187.0,527071022.0,2789968301.0,1.0
142,2007,100.0,24000000.0,39687694.0,99965792.0,15.626,1.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2789968301.0,99965792.0,1.0,187.0,99965792.0,2789968301.0,1.0
143,2010,98.0,100000000.0,81562942.0,167805466.0,15.599,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2789968301.0,250849789.0,12.0,187.0,20904149.083333332,232497358.41666666,0.0
144,2007,99.0,45000000.0,8794452.0,31400740.0,15.626,1.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,31400740.0,2.0,187.0,15700370.0,1394984150.5,0.0
145,2012,125.0,58000000.0,49876377.0,50365377.0,16.197,2.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,50365377.0,1.0,187.0,50365377.0,2789968301.0,0.0
146,2008,88.0,85000000.0,80172128.0,222231186.0,15.605,-0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,478207520.0,8.0,187.0,59775940.0,348746037.625,1.0
147,2007,84.0,10000000.0,20342161.0,22021262.0,15.626,1.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,22021262.0,1.0,187.0,22021262.0,2789968301.0,1.0
148,2007,94.0,40000000.0,41797066.0,128883756.0,15.626,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,128883756.0,2.0,187.0,64441878.0,1394984150.5,1.0
149,2008,90.0,60000000.0,11803254.0,50650079.0,15.605,-0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,159313561.0,9.0,187.0,17701506.777777776,309996477.8888889,0.0
150,2007,105.0,20000000.0,9534258.0,16974459.0,15.626,1.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2789968301.0,1515047671.0,9.0,187.0,168338630.1111111,309996477.8888889,0.0
151,2010,101.0,48000000.0,60022256.0,112462508.0,15.599,2.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,172855065.0,4.0,187.0,43213766.25,697492075.25,1.0
152,2008,91.0,48000000.0,64506874.0,163403799.0,15.605,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,672806292.0,12.0,187.0,56067191.0,232497358.41666666,1.0
153,2008,104.0,80000000.0,79366978.0,233093859.0,15.605,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2789968301.0,677718395.0,5.0,187.0,135543679.0,557993660.2,1.0
154,2010,133.0,70000000.0,52474616.0,134748021.0,15.599,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,205405498.0,13.0,187.0,15800422.923076924,214612946.23076922,0.0
155,2008,99.0,35000000.0,80277646.0,219375562.0,15.605,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,219375562.0,2.0,187.0,109687781.0,1394984150.5,1.0
156,2012,105.0,25000000.0,77267296.0,119772232.0,16.197,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,147880543.0,7.0,187.0,21125791.85714286,398566900.14285713,1.0
157,2009,85.0,30000000.0,9362785.0,55720772.0,15.209000000000001,-2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,117719158.0,4.0,187.0,29429789.5,697492075.25,0.0
158,2011,131.0,160000000.0,146408305.0,352616690.0,15.841,1.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,414351546.0,5.0,187.0,82870309.2,557993660.2,1.0
159,2014,129.0,81000000.0,128261724.0,414351546.0,16.912,2.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,414351546.0,5.0,187.0,82870309.2,557993660.2,1.0
160,2017,141.0,104000000.0,100234838.0,410902662.0,18.108,2.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,414351546.0,5.0,187.0,82870309.2,557993660.2,1.0
161,2012,102.0,68000000.0,35353000.0,68267862.0,16.197,2.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,68267862.0,1.0,187.0,68267862.0,2789968301.0,0.0
162,2011,105.0,93000000.0,176760185.0,481800873.0,15.841,1.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,481800873.0,3.0,187.0,160600291.0,929989433.6666666,1.0
163,2010,85.0,112000000.0,42779261.0,237382724.0,15.599,2.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,431705346.0,3.0,187.0,143901782.0,929989433.6666666,1.0
164,2011,81.0,25000000.0,30441326.0,34942188.0,15.841,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,255485178.0,11.0,187.0,23225925.272727273,253633481.9090909,0.0
165,2011,124.0,50000000.0,75624550.0,120081841.0,15.841,1.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,273552592.0,6.0,187.0,45592098.666666664,464994716.8333333,1.0
166,2010,87.0,50000000.0,33644788.0,83761844.0,15.599,2.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,128402901.0,4.0,187.0,32100725.25,697492075.25,0.0
167,2011,94.0,55000000.0,68224452.0,187361754.0,15.841,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,187361754.0,10.0,187.0,18736175.4,278996830.1,1.0
168,2010,107.0,40000000.0,52000688.0,127233108.0,15.599,2.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,127233108.0,4.0,187.0,31808277.0,697492075.25,1.0
169,2016,108.0,58000000.0,363070709.0,782612155.0,17.689,1.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,782612155.0,2.0,187.0,391306077.5,1394984150.5,1.0
170,2015,100.0,120000000.0,56117548.0,167882881.0,17.404,2.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,167882881.0,2.0,187.0,83941440.5,1394984150.5,0.0
171,2012,84.0,12000000.0,64575175.0,126636097.0,16.197,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2789968301.0,167882881.0,2.0,187.0,83941440.5,1394984150.5,1.0
172,2014,113.0,34000000.0,102427862.0,348319861.0,16.912,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2789968301.0,348319861.0,3.0,187.0,116106620.33333333,929989433.6666666,1.0
173,2014,109.0,40000000.0,83911193.0,196710396.0,16.912,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,196710396.0,5.0,187.0,39342079.2,557993660.2,1.0
174,2013,117.0,43000000.0,159582188.0,229930771.0,16.495,1.8,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,288383523.0,7.0,187.0,41197646.14285714,398566900.14285713,1.0
175,2015,120.0,65000000.0,110825712.0,235666219.0,17.404,2.9,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789968301.0,288383523.0,7.0,187.0,41197646.14285714,398566900.14285713,1.0
176,2015,96.0,35000000.0,22467450.0,82347656.0,17.404,2.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2789968301.0,82347656.0,1.0,187.0,82347656.0,2789968301.0,1.0
177,2014,89.0,7000000.0,15821461.0,36921560.0,16.912,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2789968301.0,57147559.0,2.0,187.0,28573779.5,1394984150.5,1.0
