imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,reviews_from_users,reviews_from_critics
tt1292655,The River Within,2009,2009-09-11,"Drama, Family",102,USA,English,Zac Heath,Zac Heath,Inspired Life,"Josh Odor, Craig Luttrell, Jaclyn Friedlander, Craig Morris, Maurice Mejia, Geoff Falk, Thomas W. Moore, Lydia Ditto, Natalie Smith, Jan Falk, Sarah Hill, Staci Harmon, Jan Ainley, Andrew Webb, Harold Williams","Jason returns home to study for the bar exam, but instead finds that his purpose in life was not what he'd originally thought.",5.4,166,40000,9811,9811,2.0,3.0
tt1293847,xXx: Return of Xander Cage,2017,2017-01-19,"Action, Adventure, Thriller",107,"China, Canada, USA","English, Spanish, Portuguese, Mandarin, Tagalog, Russian",D.J. Caruso,"Rich Wilkes, F. Scott Frazier",Huahua Media,"Vin Diesel, Donnie Yen, Deepika Padukone, Kris Wu, Ruby Rose, Tony Jaa, Nina Dobrev, Rory McCann, Toni Collette, Samuel L. Jackson, Ice Cube, Hermione Corfield, Tony Gonzalez, Michael Bisping, Al Sapienza","Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",5.2,80138,85000000,44898413,346118277,361.0,276.0
tt1294161,The Exploding Girl,2009,2010-05-06,Drama,79,USA,English,Bradley Rust Gray,Bradley Rust Gray,Soandbrad,"Zoe Kazan, Mark Rendall, Maryann Urbano, Hunter Canning, Margot Ruth Tenenbaum, Genevieve T. Eisner, Nichael Alexander Eisner, Caseyarnoux Charlot, Franklin Pipp, Kay Goldberg, Buddy Love, Caroline Elaine, Steve Arriaga, Belinda Atchinson, Jordan Scovel","On a summer break from college, a young epileptic woman struggles to balance her feelings for her fledgling boyfriend while her friend Al crashes with her for the season.",6.3,1746,40000,25572,25572,12.0,59.0
tt1294213,Solitary Man,2009,2010-06-25,"Comedy, Drama, Romance",90,USA,"English, Spanish","Brian Koppelman, David Levien",Brian Koppelman,Millennium Films,"Michael Douglas, Susan Sarandon, Danny DeVito, Mary-Louise Parker, Jenna Fischer, Imogen Poots, Jesse Eisenberg, Richard Schiff, Jake Siciliano, David Costabile, Ben Shenkman, Anastasia Griffith, Alex Kaluzhsky, Simona Williams, James Colby",A car magnate watches his personal and professional life hit the skids because of his business and romantic indiscretions.,6.3,15117,15000000,4360548,5245746,63.0,116.0
tt1294226,The Last Song,2010,2010-04-30,"Drama, Music, Romance",107,USA,English,Julie Anne Robinson,"Nicholas Sparks, Jeff Van Wie",Touchstone Pictures,"Miley Cyrus, Greg Kinnear, Bobby Coleman, Liam Hemsworth, Hallock Beals, Kelly Preston, Nick Lashaway, Carly Chaikin, Kate Vernon, Nick Searcy, Adam Barnett, Michael Jamorski, Melissa Ordway, Carrie Malabre, Lance E. Nichols","A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",5.9,76636,20000000,62950384,89041656,202.0,122.0
tt1296373,The FP,2011,2011-03-13,"Action, Comedy, Drama",82,USA,English,"Brandon Trost, Jason Trost","Jason Trost, Brandon Trost",248 Productions,"Jason Trost, Brandon Barrera, Art Hsu, Caitlyn Folley, James DeBello, Bryan Goddard, Lee Valmassy, Nick Principe, Michael Sandow, Rachel Robinson, Natalie Minx, Blayne Weaver, Clifton Collins Jr., Dov Tiefenbach, Sean Whalen","In a post apocalyptic future, two rival gangs fight for control of Frazier Park by playing ""Beat Beat Revelation"", a deadly version of Dance, Dance, Revolution(TM).",5.6,1558,60000,40557,40557,24.0,65.0
tt1296898,Waiting for Forever,2010,2011-02-04,"Comedy, Drama, Romance",95,USA,English,James Keach,Steve Adams,Catfish Productions,"Rachel Bilson, Tom Sturridge, Richard Jenkins, Blythe Danner, Matthew Davis, Scott Mechlowicz, Jaime King, Nikki Blonsky, Nelson Franklin, Richard Gant, Roz Ryan, Jamey Anthony, Ariana Bagley, K.C. Clyde, Christel Edwards","A Hollywood-set romantic tale of a guy who is content to live his life without a job yet with the love of his life, a young actress.",6.0,19320,5000000,25517,25517,52.0,24.0
tt1298644,The Hustle,2019,2019-05-10,"Comedy, Crime",93,USA,"English, German, Dutch, Danish, French, Sign Languages",Chris Addison,"Stanley Shapiro, Paul Henning",Metro-Goldwyn-Mayer (MGM),"Timothy Simons, Rebel Wilson, Douggie McMeekin, Ashley McGuire, Casper Christensen, Eloise Lovell Anderson, Philip Desmeules, Ingrid Oliver, Jarreau Antoine, Anne Hathaway, Nicholas Woodeson, Celine Abrahams, Raffaello Degruttola, Alex Gaumond, Guy Warren-Thomas",Two con women - one low rent and the other high class - team up to take down the men who have wronged them.,5.4,26954,21000000,35417038,95017038,396.0,127.0
tt1298649,The Watch,2012,2012-08-24,"Action, Comedy, Horror",102,USA,English,Akiva Schaffer,"Jared Stern, Seth Rogen",Twentieth Century Fox,"Ben Stiller, Vince Vaughn, Jonah Hill, Richard Ayoade, Rosemarie DeWitt, Will Forte, Mel Rodriguez, Doug Jones, Erin Moriarty, Nicholas Braun, R. Lee Ermey, Joe Nunez, Liz Cackowski, Johnny Pemberton, Sharon Gee",Four men who form a neighborhood watch group as a way to get out of their day-to-day family routines find themselves defending the Earth from an alien invasion.,5.7,117303,68000000,35353000,68267862,224.0,268.0
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,2011-05-18,"Action, Adventure, Fantasy",136,"USA, UK","English, Spanish",Rob Marshall,"Ted Elliott, Terry Rossio",Walt Disney Pictures,"Johnny Depp, PenĂ©lope Cruz, Geoffrey Rush, Ian McShane, Kevin McNally, Sam Claflin, Astrid BergĂ¨s-Frisbey, Stephen Graham, Keith Richards, Richard Griffiths, Greg Ellis, Damian O'Hare, Ă“scar Jaenada, Anton Lesser, Roger Allam","Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.",6.6,455966,250000000,241071802,1045713802,521.0,462.0
tt1300851,The Boondock Saints II: All Saints Day,2009,2009-12-11,"Action, Crime, Thriller",118,USA,"English, Italian, Spanish",Troy Duffy,"Troy Duffy, Troy Duffy",Stage 6 Films,"Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr., Julie Benz, Bob Marley, Brian Mahoney, David Ferry, David Della Rocco, Peter Fonda, Daniel DeSanto, Gerard Parkes, Matthew Lemche, Robert Mauriell, Judd Nelson","The MacManus brothers are living a quiet life in Ireland with their father, but when they learn that their beloved priest has been killed by mob forces, they go back to Boston to bring justice to those responsible and avenge the priest.",6.3,59374,8000000,10273188,10629321,192.0,86.0
tt1300854,Iron Man Three,2013,2013-04-25,"Action, Adventure, Sci-Fi",130,USA,English,Shane Black,"Drew Pearce, Shane Black",Marvel Studios,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Guy Pearce, Rebecca Hall, Jon Favreau, Ben Kingsley, James Badge Dale, Stephanie Szostak, Paul Bettany, William Sadler, Dale Dickey, Ty Simpkins, Miguel Ferrer, Xueqi Wang","When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",7.2,711612,200000000,409013994,1214811252,1267.0,639.0
tt1301990,Every Day,2010,2010-04-24,"Comedy, Drama, Romance",93,USA,English,Richard Levine,Richard Levine,Cold Iron Pictures,"Liev Schreiber, Helen Hunt, Carla Gugino, Ezra Miller, Skyler Fortgang, David Harbour, Eddie Izzard, Brian Dennehy, Chris Beetem, Daniel Farcher, Matt Kempner, Daniel Yelsky, Sabrina Hahn, Tilky Jones, Michael H. Ingram",A comedy about a New York City couple (Schreiber and Hunt) in romantic and family crises.,5.7,3217,3000000,46029,46029,16.0,46.0
tt1302011,Kung Fu Panda 2,2011,2011-06-10,"Animation, Action, Adventure",90,USA,English,Jennifer Yuh Nelson,"Jonathan Aibel, Glenn Berger",DreamWorks Animation,"Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman, Jackie Chan, Seth Rogen, Lucy Liu, David Cross, James Hong, Michelle Yeoh, Danny McBride, Dennis Haysbert, Jean-Claude Van Damme, Victor Garber, Mike Bell","Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",7.2,235240,150000000,165249063,665692281,232.0,288.0
tt1302067,Yogi Bear,2010,2011-02-11,"Animation, Adventure, Comedy",80,"USA, New Zealand",English,Eric Brevig,"J.R. Ventimilia, Joshua Sternin",Warner Bros.,"Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh, T.J. Miller, Nate Corddry, Andrew Daly, Josh Robert Thompson, David Stott, Greg Johnson, Christy Qulliam, Patricia Aldersley, Tim McLachlan, Hayden Vernon, Dean Knowsley","A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo and Ranger Smith.",4.6,19322,80000000,100246011,201584141,107.0,144.0
tt1303828,Defendor,2009,2010-05-13,"Comedy, Crime, Drama",101,"Canada, USA, UK","English, Russian",Peter Stebbings,Peter Stebbings,Insight Film Releasing,"Woody Harrelson, Elias Koteas, Michael Kelly, Sandra Oh, Kat Dennings, Clark Johnson, Lisa Ray, A.C. Peterson, Kristin Booth, Charlotte Sullivan, Tony Nappo, Ron White, David Gardner, Bryan Renfro, Max Dreesen","Arthur Poppington, a regular man who adopts a superhero persona, known as ""Defendor"", combs the city streets at night, in search of his archenemy, Captain Industry.",6.8,34542,3500000,44462,44462,97.0,62.0
tt1305583,Our Family Wedding,2010,2010-06-18,"Comedy, Romance",103,USA,English,Rick Famuyiwa,"Wayne Conley, Wayne Conley",Fox Searchlight Pictures,"Forest Whitaker, America Ferrera, Carlos Mencia, Regina King, Lance Gross, Diana Maria Riva, Lupe Ontiveros, Anjelah Johnson-Reyes, Charlie Murphy, Shannyn Sossamon, Tonita Castro, Anna Maria Horsford, Warren Sapp, Shondrella Avery, Sterling Ardrey","The weeks leading up to a young couple's wedding are comic and stressful, especially as their respective fathers try to lay their long standing feud to rest.",5.0,6495,14000000,20255281,21409028,24.0,68.0
tt1305591,Mars Needs Moms,2011,2011-04-08,"Animation, Action, Adventure",88,USA,English,Simon Wells,"Simon Wells, Wendy Wells",Walt Disney Pictures,"Seth Green, Dan Fogler, Joan Cusack, Elisabeth Harnois, Mindy Sterling, Kevin Cahoon, Tom Everett Scott, Jacquie Barnbrook, Matthew Henerson, Adam Jennings, Stephen Kearin, Amber Gainey Meade, Aaron Rapke, Julene Renee, Kirsten Severson",A young boy named Milo gains a deeper appreciation for his mom after Martians come to Earth to take her away.,5.4,20098,150000000,21392758,38992758,121.0,132.0
tt1305806,El secreto de sus ojos,2009,2010-08-13,"Drama, Mystery, Romance",129,"Argentina, Spain",Spanish,Juan JosĂ© Campanella,"Eduardo Sacheri, Juan JosĂ© Campanella",Tornasol Films,"Soledad Villamil, Ricardo DarĂ­n, Carla Quevedo, Pablo Rago, Javier Godino, BĂˇrbara Palladino, Rudy Romano, Alejandro Abelenda, Mario AlarcĂłn, Guillermo Francella, SebastiĂˇn Blanco, Mariano Argento, JosĂ© Luis Gioia, Juan JosĂ© OrtĂ­z, Kiko Cerone",A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,8.2,177420,2000000,6391436,42629597,275.0,273.0
tt1306980,50/50,2011,2011-11-25,"Comedy, Drama, Romance",100,USA,English,Jonathan Levine,Will Reiser,Summit Entertainment,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard, Anjelica Huston, Serge Houde, Andrew Airlie, Matt Frewer, Philip Baker Hall, Donna Yamamoto, Sugar Lyn Beard, Yee Jee Tso, Sarah Smyth, Peter Kelamis, Jessica Parker Kennedy","Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",7.6,304478,8000000,35014192,39187783,418.0,334.0
tt1307068,Seeking a Friend for the End of the World,2012,2012-07-13,"Adventure, Comedy, Drama",101,USA,English,Lorene Scafaria,Lorene Scafaria,Focus Features,"Steve Carell, Keira Knightley, Adam Brody, Connie Britton, Roger Aaron Brown, Rob Huebel, Trisha Gorman, Nancy Carell, Mark Moses, Tonita Castro, Leslie Murphy, Rob Corddry, Kasey Campbell, Melanie Lynskey, Vince Grant","As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",6.7,103325,10000000,7078738,9636289,260.0,270.0
tt1307926,Go for It!,2011,2011-05-13,"Drama, Musical",105,USA,English,Carmen MarrĂłn,Carmen MarrĂłn,Go For It!,"Aimee Garcia, Al Bandiero, Jossara Jinaro, Gina Rodriguez, Louie Alegria, Derrick Denicola, Andres Perez-Molina, Gustavo Mellado, Rene Rosado, David Hernandez, Liliana Montenegro, Safia Hannin, Peggy Goss, Daniel Yabut, Brad Armacost","A student must decide between follwing her dream to become a dancer, or to follow the wishes of her family.",3.7,1084,200000,180237,180237,10.0,8.0
tt1308728,The Happytime Murders,2018,2018-08-27,"Action, Comedy, Crime",91,"USA, China",English,Brian Henson,"Todd Berger, Todd Berger",STX Entertainment,"Melissa McCarthy, Elizabeth Banks, Maya Rudolph, Leslie David Baker, Joel McHale, Cynthy Wu, Michael McDonald, Mitch Silpa, Hemky Madera, Benjamin Cole Royer, Brekkan Spens, Ryan Tran, Fortune Feimster, Brian Palermo, Damon Jones","When the puppet cast of a '90s children's TV show begin to get murdered one by one, a disgraced LAPD detective-turned-private eye puppet takes on the case.",5.4,20548,40000000,20706452,27506452,438.0,195.0
tt1308729,Bullet to the Head,2012,2013-02-01,"Action, Crime, Thriller",92,USA,English,Walter Hill,"Alessandro Camon, Alexis Nolent",IM Global,"Sylvester Stallone, Sung Kang, Sarah Shahi, Adewale Akinnuoye-Agbaje, Jason Momoa, Christian Slater, Jon Seda, Holt McCallany, Brian Van Holt, Weronika Rosati, Dane Rhodes, Marcus Lyle Brown, Andrew Austin-Peterson, Paul Etheredge, Robert Cavan Carruth","After watching their respective partners die, a New Orleans hitman and a Washington, D.C. detective form an alliance in order to bring down their common enemy.",5.7,45475,55000000,9489829,21947209,150.0,291.0
tt1311067,Halloween II,2009,2009-10-09,Horror,105,USA,English,Rob Zombie,Rob Zombie,Dimension Films,"Sheri Moon Zombie, Chase Wright Vanek, Scout Taylor-Compton, Brad Dourif, Caroline Williams, Malcolm McDowell, Tyler Mane, Dayton Callie, Richard Brake, Octavia Spencer, Danielle Harris, Richard Riehle, Margot Kidder, Mary Birdsong, Brea Grant","Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister.",4.9,45999,15000000,33392973,39421467,544.0,239.0
tt1314190,3 Backyards,2010,2010,Drama,88,USA,English,Eric Mendelsohn,Eric Mendelsohn,Caruso / Mendelsohn Productions,"Elias Koteas, Kathryn Erbe, Edie Falco, Rachel Resheff, Ron Phillips, Wesley Broulik, Ann Arvia, Dana Eskelson, Randi Kaplan, Embeth Davidtz, Kathy Searle, Joe Cipoletti, Louise Millmann, John Monteleone, Nicole Brending",The story of three people from the same suburban town during the course of one curious autumn day.,5.0,621,300000,43073,43073,22.0,19.0
tt1314228,Did You Hear About the Morgans?,2009,2010-01-01,"Comedy, Drama, Romance",103,USA,"English, Ukrainian, French, Italian, Spanish",Marc Lawrence,Marc Lawrence,Columbia Pictures,"Hugh Grant, Sarah Jessica Parker, Natalia Klimas, Vincenzo Amato, Jesse Liebman, Elisabeth Moss, Michael Kelly, Seth Gilliam, SĂˇndor TĂ©csy, Kevin Brown, Steven Boyer, Sharon Wilkins, Sam Elliott, Mary Steenburgen, Kim Shaw","In New York City, an estranged couple who witness a murder are relocated to small town Wyoming as part of the Witness Protection Program.",4.8,35650,58000000,29580087,85280250,136.0,136.0
tt1314655,Devil,2010,2010-09-17,"Horror, Mystery, Thriller",80,USA,"English, Ukrainian, Spanish",John Erick Dowdle,"Brian Nelson, M. Night Shyamalan",Universal Pictures,"Chris Messina, Logan Marshall-Green, Jenny O'Hara, Bojana Novakovic, Bokeem Woodbine, Geoffrey Arend, Jacob Vargas, Matt Craven, Joshua Peace, Caroline Dhavernas, Joe Cobden, Zoie Palmer, Vincent Laresca, Rudy Webb, Craig Eldridge",A group of people are trapped in an elevator and the Devil is mysteriously amongst them.,6.2,123784,10000000,33601190,62695489,343.0,274.0
tt1315962,Partir,2009,2010-07-09,"Drama, Romance",85,France,"French, Catalan, English",Catherine Corsini,"Catherine Corsini, GaĂ«lle MacĂ©",Pyramide Productions,"Kristin Scott Thomas, Sergi LĂłpez, Yvan Attal, Bernard Blancan, Aladin Reibel, Alexandre Vidal, Daisy Broom, Berta Esquirol, GĂ©rard Lartigau, GeneviĂ¨ve Casile, Philippe Laudenbach, MichĂ¨le Ernou, Jonathan Cohen, HĂ©lĂ¨ne Babu, Sali CerviĂ ","Suzanne is a well married mother, but her bourgeois lifestyle gets her down and she decides to go back to work as a physiotherapist by building an office in their backyard. Then Suzanne falls in love with the man hired to build the office.",6.2,3855,7600000,176113,1070377,33.0,88.0
tt1315981,A Single Man,2009,2010-02-12,"Drama, Romance",99,USA,"English, Spanish",Tom Ford,"Christopher Isherwood, Tom Ford",Fade to Black Productions,"Colin Firth, Julianne Moore, Nicholas Hoult, Matthew Goode, Jon Kortajarena, Paulette Lamori, Ryan Simpkins, Ginnifer Goodwin, Teddy Sears, Paul Butler, Aaron Sanders, Aline Weber, Keri Lynn Pratt, Jenna Gavigan, Alicia Carr","An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.",7.6,100926,7000000,9176000,24964890,270.0,300.0
tt1316616,There Be Dragons,2011,2011-03-25,"Biography, Drama, War",122,"Spain, USA, Argentina",English,Roland JoffĂ©,Roland JoffĂ©,Antena 3 Films,"Charlie Cox, Wes Bentley, Dougray Scott, Rodrigo Santoro, Jordi MollĂ , Derek Jacobi, Golshifteh Farahani, Geraldine Chaplin, Unax Ugalde, Ana Torrent, Charles Dance, Lily Cole, Olga Kurylenko, Alejandro Casaseca, Yaiza GuimarĂ©","Arising out of the horror of the Spanish Civil War, a candidate for canonization is investigated by a journalist who discovers his own estranged father had a deep, dark and devastating connection to the saint's life.",5.8,4392,36000000,1069334,4372642,55.0,76.0
