imdb_title_id,title,year,genre,duration,country,language,director,writer,production_company,actors,budget,usa_gross_income,worlwide_gross_income,reviews_from_users,reviews_from_critics
tt1679335,Trolls,2016,"Animation, Adventure, Comedy",92,USA,English,"Mike Mitchell, Walt Dohrn","Jonathan Aibel, Glenn Berger",DreamWorks Animation,"Anna Kendrick, Justin Timberlake, Zooey Deschanel, Christopher Mintz-Plasse, Christine Baranski, Russell Brand, Gwen Stefani, John Cleese, James Corden, Jeffrey Tambor, Ron Funches, Aino Jawo, Caroline Hjelt, Kunal Nayyar, QuvenzhanÄ‚Â© Wallis",125000000,153707064,346864462,178.0,180.0
tt1682180,Stoker,2013,"Drama, Thriller",99,"UK, USA","English, French, Italian",Chan-wook Park,Wentworth Miller,Fox Searchlight Pictures,"Mia Wasikowska, Nicole Kidman, David Alford, Matthew Goode, Peg Allen, Lauren E. Roman, Phyllis Somerville, Harmony Korine, Lucas Till, Alden Ehrenreich, Dominick 'Dino' Howard, Jacki Weaver, Dermot Mulroney, Tyler von Tagen, Thomas A. Covert",12000000,1714221,12077441,267.0,454.0
tt1682940,Playback,2012,"Horror, Thriller",98,USA,English,Michael A. Nickles,Michael A. Nickles,Fontenay Films Ltd.,"Luke Bonczyk, Jana Veldheer, Johnny Pacar, Ambyr Childers, Alessandra Torresani, Jennifer Missoni, Jonathan Keltz, Dorien Davies, Toby Hemingway, Kenny Stevenson, Mark Metcalf, Bernard McConnell, Christian Slater, Lisa Jane Todd, Daryl Mitchell",1600000,264,57587,52.0,49.0
tt1684233,Welcome to the Punch,2013,"Action, Crime, Thriller",99,"UK, USA",English,Eran Creevy,Eran Creevy,Worldview Entertainment,"James McAvoy, Mark Strong, Andrea Riseborough, Johnny Harris, Daniel Mays, David Morrissey, Peter Mullan, Natasha Little, Daniel Kaluuya, Ruth Sheen, Jason Flemyng, Elyes Gabel, Robert Portal, Jason Maza, Jay Simpson",8500000,9747,3926386,85.0,128.0
tt1684628,Circumstance,2011,Drama,107,"France, USA, Iran","Persian, English, French",Maryam Keshavarz,Maryam Keshavarz,Marakesh Films,"Nikohl Boosheri, Sarah Kazemy, Reza Sixo Safai, Soheil Parsa, Nasrin Pakkho, Amir Barghashi, Fariborz Daftari, Keon Alexander, Sina Amedson, Amir Hossein Soleimani, Siro Fazlian, Elie Njeim, Joseph Fadel, Milad Hadchiti, Ghina Daou",1000000,454121,555511,47.0,75.0
tt1686018,Creature,2011,Horror,93,USA,English,Fred Andrews,"Fred Andrews, Tracy Morse",The Bubble Factory,"Mehcad Brooks, Serinda Swan, Dillon Casey, Lauren Schneider, Aaron Hill, Amanda Fuller, Wayne PÄ‚Â©re, David Jensen, Pruitt Taylor Vince, Daniel Bernhardt, Sid Haig, Jennifer Lynn Warren, Lance E. Nichols, Rebekah Kennedy",3000000,508714,533235,45.0,88.0
tt1686821,Vampire Academy,2014,"Action, Comedy, Drama",104,"USA, UK",English,Mark Waters,"Richelle Mead, Daniel Waters",Angry Films,"Zoey Deutch, Lucy Fry, Danila Kozlovsky, Gabriel Byrne, Dominic Sherwood, Olga Kurylenko, Sarah Hyland, Cameron Monaghan, Sami Gayle, Ashley Charles, Claire Foy, Joely Richardson, Dominique Tipper, Edward Holcroft, BrontÄ‚Â© Terrell",30000000,7791979,15391979,243.0,141.0
tt1690455,Dark Horse,2011,"Comedy, Drama",86,USA,English,Todd Solondz,"Todd Solondz, Harold Manning",Double Hope Films,"Melisa Young, Jordan Gelber, Selma Blair, Mia Farrow, Christopher Walken, Zachary Booth, Donna Murphy, Tyler Maynard, Mary Joy, Peter McRobbie, Justin Bartha, Aasif Mandvi, Di Quon, Lee Wilkof, Tara-Lee Pollin",2000000,166228,337150,34.0,114.0
tt1690953,Despicable Me 2,2013,"Animation, Adventure, Comedy",98,"USA, France, Japan","English, Ukrainian","Pierre Coffin, Chris Renaud","Cinco Paul, Ken Daurio",Universal Pictures,"Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove, Russell Brand, Ken Jeong, Steve Coogan, Elsie Fisher, Dana Gaier, Moises Arias, Nasim Pedrad, Kristen Schaal, Pierre Coffin, Chris Renaud, Nickolai Stoilov",76000000,368065385,970766005,304.0,318.0
tt1691916,Before I Fall,2017,"Drama, Fantasy, Mystery",98,USA,English,Ry Russo-Young,"Maria Maggenti, Lauren Oliver",Awesomeness Films,"Zoey Deutch, Halston Sage, Logan Miller, Kian Lawley, Elena Kampouris, Cynthy Wu, Medalion Rahimi, Erica Tremblay, Liv Hewson, Diego Boneta, Jennifer Beals, Nicholas Lea, Chelsea Gill, Roan Curtis, Claire Margaret Corlett",5000000,12241122,16373843,190.0,153.0
tt1691917,Planes,2013,"Animation, Adventure, Comedy",91,USA,"English, Spanish",Klay Hall,"John Lasseter, Klay Hall",Prana Studios,"Dane Cook, Stacy Keach, Brad Garrett, Teri Hatcher, Julia Louis-Dreyfus, Priyanka Chopra, John Cleese, Cedric the Entertainer, Carlos Alazraqui, Roger Craig Smith, Anthony Edwards, Val Kilmer, Sinbad, Gabriel Iglesias, Brent Musburger",50000000,90288712,239258712,120.0,175.0
tt1692486,Carnage,2011,"Comedy, Drama",80,"France, Germany, Poland, Spain, USA",English,Roman Polanski,"Yasmina Reza, Yasmina Reza",SBS Productions,"Jodie Foster, Kate Winslet, Christoph Waltz, John C. Reilly, Elvis Polanski, Eliot Berger, Joseph Rezwin, Nathan Rippy, Tanya Lopert, Julie Adams",25000000,2547047,27603069,199.0,380.0
tt1694020,The Guilt Trip,2012,"Comedy, Drama",95,USA,English,Anne Fletcher,Dan Fogelman,Paramount Pictures,"Barbra Streisand, Seth Rogen, Julene Renee, Zabryna Guevara, John Funk, Robert Curtis Brown, Kathy Najimy, Miriam Margolyes, Rose Abdoo, Tom Virtue, Vivian Vanderwerd, Worth Howe, Vicki Goldsmith, Matthew Levinson, Joseph Levinson",40000000,37134215,41863726,110.0,150.0
tt1695994,The Virginity Hit,2010,Comedy,86,USA,English,"Huck Botko, Andrew Gurland","Andrew Gurland, Huck Botko",Artists First,"Matt Bennett, Zack Pearlman, Jacob Davich, Justin Kline, Krysta Rodriguez, Nicole Weaver, Harry Zittel, Savannah Welch, Seth Barrish, Tina Parker, Sunny Leone, Daniel Weber, John McLeaish, Ramona Tyler, Bernard Hocke",2000000,636706,636706,13.0,44.0
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,"Comedy, Family",81,USA,English,Miguel Arteta,"Rob Lieber, Rob Lieber",Walt Disney Pictures,"Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette, Kerris Dorsey, Elise Vargas, Zoey Vargas, Sidney Fullmer, Bella Thorne, Megan Mullally, Mekai Curtis, Lincoln Melcher, Reese Hartwig, Martha Hackett, Mary Mouser",28000000,66954149,100654149,101.0,123.0
tt1699147,Seven Days in Utopia,2011,"Drama, Sport",100,USA,English,Matthew Dean Russell,"David L. Cook, Rob Levine",Prospect Park,"Robert Duvall, Lucas Black, Melissa Leo, Deborah Ann Woll, Brian Geraghty, Kathy Baker, Joseph Lyle Taylor, Jerry Ferrara, K.J. Choi, Robert Bear, Josh Painting, Brandel Chamblee, Kelly Tilghman, Ezra Proch, Dora Madison",7500000,4373074,4373074,43.0,48.0
tt1699755,Peeples,2013,"Comedy, Romance",95,USA,English,Tina Gordon,Tina Gordon,34th Street Films,"Craig Robinson, Kerry Washington, David Alan Grier, S. Epatha Merkerson, Tyler James Williams, Melvin Van Peebles, Diahann Carroll, Kali Hawk, Kimrie Lewis, Malcolm Barrett, Ana Gasteyer, Briana Marin, Angelee Areu, Tuffy Questell, Jerome Preston Bates",15000000,9177065,9307065,32.0,41.0
tt1700841,Sausage Party,2016,"Animation, Adventure, Comedy",89,USA,English,"Greg Tiernan, Conrad Vernon","Kyle Hunter, Ariel Shaffir",Annapurna Pictures,"Alistair Abell, Iris Apatow, Sugar Lyn Beard, Michael Cera, Ian James Corlett, Michael Daingerfield, Brian Dobson, Michael Dobson, James Franco, Bill Hader, Ian Hanlin, Salma Hayek, Maryke Hendrikse, Jonah Hill, Anders Holm",19000000,97685686,140705322,519.0,309.0
tt1702425,Casa de mi Padre,2012,"Comedy, Western",84,"USA, Mexico","Spanish, English",Matt Piedmont,"Andrew Steele, Eva Maria Peters",NALA Films,"Will Ferrell, Diego Luna, Pedro ArmendÄ‚Ë‡riz Jr., Genesis Rodriguez, Efren Ramirez, Adrian Martinez, Gael GarcÄ‚Â­a Bernal, Manuel Urrego, Nick Offerman, Jerry Collins, Luis Carazo, Sandra EcheverrÄ‚Â­a, Elijah Velarde, Alejandro PatiÄ‚Â±o, Eduardo Ricard",6000000,5909483,8041667,76.0,133.0
tt1702439,Safe Haven,2013,"Drama, Romance, Thriller",115,USA,"English, Portuguese",Lasse HallstrÄ‚Â¶m,"Dana Stevens, Gage Lansky",Relativity Media,"Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati, David Lyons, Josh Duhamel, Giulia Pagano, Juan Piedrahita, Red West, Noah Lomax, Mimi Kirkland, Robin Mullins, Jasper Grey, Tora HallstrÄ‚Â¶m, Wendy Wilmot",28000000,71349120,97594140,183.0,184.0
tt1704573,Bernie,2011,"Biography, Comedy, Crime",99,USA,English,Richard Linklater,"Skip Hollandsworth, Richard Linklater",Mandalay Vision,"Jack Black, Shirley MacLaine, Matthew McConaughey, Brady Coleman, Richard Robichaux, Rick Dial, Brandon Smith, Larry Jack Dotson, Merrilee McCommas, Mathew Greer, Marjorie Dome, Tim Cariker, Fern Luker, Jack Payne, Sonny Carl Davis",5000000,9206470,10173061,151.0,236.0
tt1706593,Chronicle,2012,"Drama, Sci-Fi, Thriller",84,USA,English,Josh Trank,"Max Landis, Max Landis",Twentieth Century Fox,"Dane DeHaan, Alex Russell, Michael B. Jordan, Michael Kelly, Ashley Hinshaw, Bo Petersen, Anna Wood, Rudi Malcolm, Luke Tyler, Crystal-Donna Roberts, Adrian Collins, Grant Powell, Armand Aucamp, Nicole Bailey, Lynita Crofford",12000000,64575175,126636097,504.0,421.0
tt1707386,Les MisÄ‚Â©rables,2012,"Drama, History, Musical",158,"UK, USA",English,Tom Hooper,"William Nicholson, Alain Boublil",Universal Pictures,"Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried, Sacha Baron Cohen, Helena Bonham Carter, Eddie Redmayne, Aaron Tveit, Samantha Barks, Daniel Huttlestone, Cavin Cornwall, Josef Altin, Dave Hawley, Adam Jones, John Barr",61000000,148809770,441809770,929.0,502.0
